"Date","Player_1","Player_2","Winner","Rank_1","Rank_2","Odd_1","Odd_2","Court","Five_Set","Match_Importance","Opponent","Odd_Djo","Odd_Opp","Rank_Djo","Rank_Opp","Win","Odd_Pred","Grass","Clay","Indoor","Hard","Odd_Acc","Opp_Court_Perc","Opp_Set_Perc","H2H_Djo","Pre_Djo","Pre5_Djo","Pre_Opp","Pre5_Opp","Log_Rank_Djo","Log_Rank_Opp"
"2007-06-04","Verdasco F.","Djokovic N.","Djokovic N.",51,6,3,1.36,"Clay",1,360,"Verdasco F.",1.36,3,6,51,1,1,0,1,0,0,1,58.0645161290323,57.1428571428571,0,1,0.8,1,0.6,1.79175946922805,3.93182563272433
"2007-06-06","Andreev I.","Djokovic N.","Djokovic N.",125,6,2.5,1.53,"Clay",1,720,"Andreev I.",1.53,2.5,6,125,1,1,0,1,0,0,1,54.4303797468354,59.2592592592593,100,1,0.8,1,0.8,1.79175946922805,4.8283137373023
"2007-06-08","Nadal R.","Djokovic N.","Nadal R.",2,6,1.06,8.5,"Clay",1,1200,"Nadal R.",8.5,1.06,6,2,0,0,0,1,0,0,1,90.5511811023622,83.0769230769231,33.3333333333333,1,1,1,1,1.79175946922805,0.693147180559945
"2007-06-13","Kendrick R.","Djokovic N.","Djokovic N.",86,4,6.5,1.1,"Grass",0,45,"Kendrick R.",1.1,6.5,4,86,1,1,1,0,0,0,1,40,40,50,0,0.8,1,0.4,1.38629436111989,4.45434729625351
"2007-06-15","Clement A.","Djokovic N.","Clement A.",43,4,5,1.14,"Grass",0,45,"Clement A.",1.14,5,4,43,0,1,1,0,0,0,0,60,51.5789473684211,100,1,0.8,1,0.6,1.38629436111989,3.76120011569356
"2007-06-26","Starace P.","Djokovic N.","Djokovic N.",47,5,11,1.03,"Grass",1,90,"Starace P.",1.03,11,5,47,1,1,1,0,0,0,1,0,29.4117647058824,50,0,0.6,0,0.6,1.6094379124341,3.85014760171006
"2007-06-28","Djokovic N.","Delic A.","Djokovic N.",5,67,1.04,9,"Grass",1,90,"Delic A.",1.04,9,5,67,1,1,1,0,0,0,1,33.3333333333333,44.4444444444444,50,1,0.6,1,0.4,1.6094379124341,4.20469261939097
"2007-07-04","Djokovic N.","Kiefer N.","Djokovic N.",5,1065,1.16,4.5,"Grass",1,180,"Kiefer N.",1.16,4.5,5,1065,1,1,1,0,0,0,1,67.741935483871,61.3636363636364,50,1,0.6,1,0.8,1.6094379124341,6.97073007814353
"2007-07-05","Hewitt L.","Djokovic N.","Djokovic N.",19,5,1.72,2.1,"Grass",1,360,"Hewitt L.",2.1,1.72,5,19,1,0,1,0,0,0,0,85,78.0701754385965,0,1,0.8,1,0.6,1.6094379124341,2.94443897916644
"2007-07-06","Djokovic N.","Baghdatis M.","Djokovic N.",5,16,1.57,2.37,"Grass",1,720,"Baghdatis M.",1.57,2.37,5,16,1,1,1,0,0,0,1,70,67.6470588235294,100,1,0.8,1,0.8,1.6094379124341,2.77258872223978
"2007-07-23","Andujar P.","Djokovic N.","Djokovic N.",182,3,11,1.03,"Clay",0,45,"Andujar P.",1.03,11,3,182,1,1,0,1,0,0,1,40,40,50,1,1,0,0.4,1.09861228866811,5.2040066870768
"2007-07-25","Troicki V.","Djokovic N.","Troicki V.",176,3,13,1.01,"Clay",0,45,"Troicki V.",1.01,13,3,176,0,1,0,1,0,0,0,0,25,50,1,1,0,0.2,1.09861228866811,5.17048399503815
"2007-08-07","Djokovic N.","Kiefer N.","Djokovic N.",4,254,1.25,3.75,"Hard Outdoor",0,90,"Kiefer N.",1.25,3.75,4,254,1,1,0,0,0,1,1,60.4838709677419,56.353591160221,100,0,0.8,1,0.8,1.38629436111989,5.53733426701854
"2007-08-09","Nalbandian D.","Djokovic N.","Djokovic N.",26,4,3,1.36,"Hard Outdoor",0,180,"Nalbandian D.",1.36,3,4,26,1,1,0,0,0,1,1,62.1621621621622,62.4365482233503,50,1,0.8,1,0.6,1.38629436111989,3.25809653802148
"2007-08-10","Roddick A.","Djokovic N.","Djokovic N.",3,4,2.2,1.66,"Hard Outdoor",0,360,"Roddick A.",1.66,2.2,4,3,1,1,0,0,0,1,1,81.1659192825112,79.2168674698795,50,1,0.8,1,1,1.38629436111989,1.09861228866811
"2007-08-12","Djokovic N.","Nadal R.","Djokovic N.",4,2,2.2,1.66,"Hard Outdoor",0,600,"Nadal R.",2.2,1.66,4,2,1,0,0,0,0,1,0,75,81.9095477386935,25,1,0.8,1,1,1.38629436111989,0.693147180559945
"2007-08-13","Federer R.","Djokovic N.","Djokovic N.",1,4,1.22,4.33,"Hard Outdoor",0,1000,"Federer R.",4.33,1.22,4,1,1,0,0,0,0,1,0,87.2146118721461,85.7585139318885,0,1,0.8,1,1,1.38629436111989,0
"2007-08-15","Djokovic N.","Moya C.","Moya C.",3,19,1.16,4.5,"Hard Outdoor",0,90,"Moya C.",1.16,4.5,3,19,0,1,0,0,0,1,0,63.448275862069,69.2982456140351,50,1,1,1,0.8,1.09861228866811,2.94443897916644
"2007-08-28","Haase R.","Djokovic N.","Djokovic N.",95,3,12,1.02,"Hard Outdoor",1,90,"Haase R.",1.02,12,3,95,1,1,0,0,0,1,1,50,0,50,0,0.8,0,0.6,1.09861228866811,4.55387689160054
"2007-08-31","Stepanek R.","Djokovic N.","Djokovic N.",35,3,7,1.08,"Hard Outdoor",1,90,"Stepanek R.",1.08,7,3,35,1,1,0,0,0,1,1,51.685393258427,59.5744680851064,0,1,0.8,1,0.6,1.09861228866811,3.55534806148941
"2007-09-02","Del Potro J.M.","Djokovic N.","Djokovic N.",57,3,4.5,1.16,"Hard Outdoor",1,180,"Del Potro J.M.",1.16,4.5,3,57,1,1,0,0,0,1,1,59.2592592592593,50,50,1,0.8,1,0.6,1.09861228866811,4.04305126783455
"2007-09-04","Djokovic N.","Monaco J.","Djokovic N.",3,23,1.08,7,"Hard Outdoor",1,360,"Monaco J.",1.08,7,3,23,1,1,0,0,0,1,1,41.9354838709677,45.4545454545455,100,1,0.8,1,0.8,1.09861228866811,3.13549421592915
"2007-09-07","Moya C.","Djokovic N.","Djokovic N.",17,3,4.5,1.19,"Hard Outdoor",1,720,"Moya C.",1.19,4.5,3,17,1,1,0,0,0,1,1,64.4736842105263,64.1791044776119,33.3333333333333,1,0.8,1,0.8,1.09861228866811,2.83321334405622
"2007-09-08","Djokovic N.","Ferrer D.","Djokovic N.",3,15,1.3,3.5,"Hard Outdoor",1,1200,"Ferrer D.",1.3,3.5,3,15,1,1,0,0,0,1,1,58.7628865979381,64.7058823529412,33.3333333333333,1,1,1,1,1.09861228866811,2.70805020110221
"2007-09-09","Federer R.","Djokovic N.","Federer R.",1,3,1.2,4.5,"Hard Outdoor",1,2000,"Federer R.",4.5,1.2,3,1,0,0,0,0,0,1,1,87.4458874458875,86.3354037267081,25,1,1,1,1,1.09861228866811,0
"2007-10-09","Djokovic N.","Ginepri R.","Djokovic N.",3,70,1.08,7,"Hard Indoor",0,90,"Ginepri R.",1.08,7,3,70,1,1,0,0,1,0,1,57.1428571428571,51.0526315789474,100,0,0.8,0,0.6,1.09861228866811,4.24849524204936
"2007-10-11","Djokovic N.","Zib T.","Djokovic N.",3,126,1.01,13,"Hard Indoor",0,90,"Zib T.",1.01,13,3,126,1,1,0,0,1,0,1,18.1818181818182,30,100,1,0.8,1,0.6,1.09861228866811,4.83628190695148
"2007-10-12","Chela J.I.","Djokovic N.","Djokovic N.",16,3,6,1.11,"Hard Indoor",0,180,"Chela J.I.",1.11,6,3,16,1,1,0,0,1,0,1,42.8571428571429,58.0985915492958,50,1,0.8,1,0.8,1.09861228866811,2.77258872223978
"2007-10-13","Seppi A.","Djokovic N.","Djokovic N.",73,3,6,1.11,"Hard Indoor",0,300,"Seppi A.",1.11,6,3,73,1,1,0,0,1,0,1,46.1538461538462,48.1132075471698,100,1,0.8,1,0.8,1.09861228866811,4.29045944114839
"2007-10-14","Wawrinka S.","Djokovic N.","Djokovic N.",41,3,4.33,1.22,"Hard Indoor",0,500,"Wawrinka S.",1.22,4.33,3,41,1,1,0,0,1,0,1,63.6363636363636,47.7272727272727,0,1,0.8,1,0.8,1.09861228866811,3.71357206670431
"2007-10-17","Verdasco F.","Djokovic N.","Djokovic N.",32,3,4.33,1.19,"Hard Indoor",0,90,"Verdasco F.",1.19,4.33,3,32,1,1,0,0,1,0,1,42.1052631578947,53.0386740331492,33.3333333333333,1,1,1,0.6,1.09861228866811,3.46573590279973
"2007-10-18","Ferrero J.C.","Djokovic N.","Djokovic N.",23,3,4.5,1.16,"Hard Indoor",0,180,"Ferrero J.C.",1.16,4.5,3,23,1,1,0,0,1,0,1,59.6491228070175,66.3265306122449,0,1,1,1,0.8,1.09861228866811,3.13549421592915
"2007-10-19","Djokovic N.","Ancic M.","Djokovic N.",3,49,1.3,3.5,"Hard Indoor",0,360,"Ancic M.",1.3,3.5,3,49,1,1,0,0,1,0,1,58.3333333333333,59.375,50,1,1,1,0.8,1.09861228866811,3.89182029811063
"2007-10-20","Nalbandian D.","Djokovic N.","Nalbandian D.",25,3,3,1.4,"Hard Indoor",0,600,"Nalbandian D.",1.4,3,3,25,0,1,0,0,1,0,0,65.9090909090909,62.4390243902439,100,1,1,1,0.8,1.09861228866811,3.2188758248682
"2007-11-11","Ferrer D.","Djokovic N.","Ferrer D.",6,3,3.25,1.33,"Hard Indoor",0,600,"Ferrer D.",1.33,3.25,3,6,0,1,0,0,1,0,0,40,58.3673469387755,50,0,0.8,0,0.8,1.09861228866811,1.79175946922805
"2007-11-13","Gasquet R.","Djokovic N.","Gasquet R.",8,3,2.75,1.4,"Hard Indoor",0,600,"Gasquet R.",1.4,2.75,3,8,0,1,0,0,1,0,0,62.962962962963,63.3093525179856,100,0,0.6,0,0.4,1.09861228866811,2.07944154167984
"2007-11-15","Djokovic N.","Nadal R.","Nadal R.",3,2,4.5,1.16,"Hard Indoor",0,600,"Nadal R.",4.5,1.16,3,2,0,0,0,0,1,0,1,65.3846153846154,80.9756097560976,40,0,0.4,0,0.6,1.09861228866811,0.693147180559945
"2008-01-15","Djokovic N.","Becker B.","Djokovic N.",3,81,1.03,11,"Hard Outdoor",1,90,"Becker B.",1.03,11,3,81,1,1,0,0,0,1,1,45.4545454545455,40,50,0,0.2,0,0.4,1.09861228866811,4.39444915467244
"2008-01-17","Djokovic N.","Bolelli S.","Djokovic N.",3,70,1.005,17,"Hard Outdoor",1,90,"Bolelli S.",1.005,17,3,70,1,1,0,0,0,1,1,44.4444444444444,57.1428571428571,50,1,0.2,1,0.2,1.09861228866811,4.24849524204936
"2008-01-19","Djokovic N.","Querrey S.","Djokovic N.",3,62,1.03,11,"Hard Outdoor",1,180,"Querrey S.",1.03,11,3,62,1,1,0,0,0,1,1,54.0540540540541,50,50,1,0.4,1,0.6,1.09861228866811,4.12713438504509
"2008-01-21","Djokovic N.","Hewitt L.","Djokovic N.",3,22,1.16,4.5,"Hard Outdoor",1,360,"Hewitt L.",1.16,4.5,3,22,1,1,0,0,0,1,1,76.6816143497758,77.5,50,1,0.6,1,0.8,1.09861228866811,3.09104245335832
"2008-01-23","Ferrer D.","Djokovic N.","Djokovic N.",5,3,3.2,1.36,"Hard Outdoor",1,720,"Ferrer D.",1.36,3.2,3,5,1,1,0,0,0,1,1,61.4678899082569,64.2857142857143,40,1,0.8,1,0.8,1.09861228866811,1.6094379124341
"2008-01-25","Djokovic N.","Federer R.","Djokovic N.",3,1,3.4,1.33,"Hard Outdoor",1,1200,"Federer R.",3.4,1.33,3,1,1,0,0,0,0,1,0,87.7637130801688,86.9047619047619,20,1,1,1,1,1.09861228866811,0
"2008-01-27","Tsonga J.W.","Djokovic N.","Djokovic N.",38,3,3.4,1.33,"Hard Outdoor",1,2000,"Tsonga J.W.",1.33,3.4,3,38,1,1,0,0,0,1,1,66.6666666666667,73.3333333333333,50,1,1,1,1,1.09861228866811,3.63758615972639
"2008-02-13","Djokovic N.","Dodig I.","Djokovic N.",3,296,1.02,12,"Hard Indoor",0,45,"Dodig I.",1.02,12,3,296,1,1,0,0,1,0,1,0,0,50,1,1,0,0,1.09861228866811,5.69035945432406
"2008-02-14","Simon G.","Djokovic N.","Simon G.",30,3,4.5,1.16,"Hard Indoor",0,45,"Simon G.",1.16,4.5,3,30,0,1,0,0,1,0,0,53.3333333333333,57.5757575757576,50,1,1,1,0.6,1.09861228866811,3.40119738166216
"2008-03-04","Djokovic N.","Cilic M.","Djokovic N.",3,45,1.14,5,"Hard Outdoor",0,90,"Cilic M.",1.14,5,3,45,1,1,0,0,0,1,1,58.8235294117647,48.4848484848485,50,0,0.8,0,0.6,1.09861228866811,3.80666248977032
"2008-03-05","Djokovic N.","Santoro F.","Djokovic N.",3,47,1.1,6.5,"Hard Outdoor",0,90,"Santoro F.",1.1,6.5,3,47,1,1,0,0,0,1,1,54.8872180451128,52.5,50,1,0.8,1,0.6,1.09861228866811,3.85014760171006
"2008-03-06","Andreev I.","Djokovic N.","Djokovic N.",34,3,5.5,1.12,"Hard Outdoor",0,180,"Andreev I.",1.12,5.5,3,34,1,1,0,0,0,1,1,50.7462686567164,50.6172839506173,100,1,0.8,1,0.6,1.09861228866811,3.52636052461616
"2008-03-07","Djokovic N.","Roddick A.","Roddick A.",3,6,1.38,2.87,"Hard Outdoor",0,300,"Roddick A.",1.38,2.87,3,6,0,1,0,0,0,1,0,80.5084745762712,78.9173789173789,100,1,0.8,1,0.8,1.09861228866811,1.79175946922805
"2008-03-15","Djokovic N.","Seppi A.","Djokovic N.",3,40,1.07,7.5,"Hard Outdoor",0,90,"Seppi A.",1.07,7.5,3,40,1,1,0,0,0,1,1,36.1111111111111,47.8260869565217,100,0,0.6,1,0.6,1.09861228866811,3.68887945411394
"2008-03-18","Kohlschreiber P.","Djokovic N.","Djokovic N.",27,3,5,1.14,"Hard Outdoor",0,180,"Kohlschreiber P.",1.14,5,3,27,1,1,0,0,0,1,1,52.4590163934426,49.1525423728814,50,1,0.8,1,0.4,1.09861228866811,3.29583686600433
"2008-03-19","Djokovic N.","Canas G.","Djokovic N.",3,16,1.14,5,"Hard Outdoor",0,180,"Canas G.",1.14,5,3,16,1,1,0,0,0,1,1,65.5555555555556,67.6190476190476,100,1,0.8,1,0.8,1.09861228866811,2.77258872223978
"2008-03-20","Djokovic N.","Wawrinka S.","Djokovic N.",3,35,1.1,7,"Hard Outdoor",0,360,"Wawrinka S.",1.1,7,3,35,1,1,0,0,0,1,1,56.3636363636364,49.5145631067961,50,1,0.8,1,0.8,1.09861228866811,3.55534806148941
"2008-03-22","Nadal R.","Djokovic N.","Djokovic N.",2,3,2.37,1.57,"Hard Outdoor",0,600,"Nadal R.",1.57,2.37,3,2,1,1,0,0,0,1,1,75.2212389380531,80.5429864253394,33.3333333333333,1,0.8,1,0.8,1.09861228866811,0.693147180559945
"2008-03-23","Fish M.","Djokovic N.","Djokovic N.",98,3,4.5,1.19,"Hard Outdoor",0,1000,"Fish M.",1.19,4.5,3,98,1,1,0,0,0,1,1,57.1428571428571,56.7708333333333,100,1,1,1,1,1.09861228866811,4.58496747867057
"2008-03-28","Djokovic N.","Anderson K.","Anderson K.",3,122,1.05,9,"Hard Outdoor",0,90,"Anderson K.",1.05,9,3,122,0,1,0,0,0,1,0,62.5,71.4285714285714,50,1,1,1,0.8,1.09861228866811,4.80402104473326
"2008-04-22","Ljubicic I.","Djokovic N.","Djokovic N.",29,3,5.5,1.12,"Clay",0,90,"Ljubicic I.",1.12,5.5,3,29,1,1,0,1,0,0,1,55.6818181818182,63.6363636363636,50,0,0.8,1,0.6,1.09861228866811,3.36729582998647
"2008-04-24","Murray A.","Djokovic N.","Djokovic N.",20,3,3.25,1.33,"Clay",0,180,"Murray A.",1.33,3.25,3,20,1,1,0,1,0,0,1,36.3636363636364,68.0672268907563,100,1,0.8,1,0.6,1.09861228866811,2.99573227355399
"2008-04-25","Djokovic N.","Querrey S.","Djokovic N.",3,50,1.05,10,"Clay",0,360,"Querrey S.",1.05,10,3,50,1,1,0,1,0,0,1,40,54.0983606557377,100,1,0.8,1,0.6,1.09861228866811,3.91202300542815
"2008-05-07","Darcis S.","Djokovic N.","Djokovic N.",49,3,7.5,1.07,"Clay",0,90,"Darcis S.",1.07,7.5,3,49,1,1,0,1,0,0,1,72.7272727272727,70,50,1,0.8,1,0.8,1.09861228866811,3.89182029811063
"2008-05-08","Djokovic N.","Andreev I.","Djokovic N.",3,26,1.14,5,"Clay",0,180,"Andreev I.",1.14,5,3,26,1,1,0,1,0,0,1,55.1401869158878,51.1363636363636,100,1,0.8,1,0.6,1.09861228866811,3.25809653802148
"2008-05-11","Djokovic N.","Wawrinka S.","Djokovic N.",3,24,1.25,4,"Clay",0,1000,"Wawrinka S.",1.25,4,3,24,1,1,0,1,0,0,1,55.7377049180328,51.304347826087,66.6666666666667,1,1,1,0.8,1.09861228866811,3.17805383034795
"2008-05-14","Chela J.I.","Djokovic N.","Djokovic N.",39,3,5.5,1.12,"Clay",0,90,"Chela J.I.",1.12,5.5,3,39,1,1,0,1,0,0,1,58.0459770114943,57.0957095709571,100,1,1,1,0.6,1.09861228866811,3.66356164612965
"2008-05-15","Karlovic I.","Djokovic N.","Djokovic N.",24,3,6.5,1.1,"Clay",0,180,"Karlovic I.",1.1,6.5,3,24,1,1,0,1,0,0,1,50,55.6962025316456,50,1,1,1,0.8,1.09861228866811,3.17805383034795
"2008-05-16","Montanes A.","Djokovic N.","Djokovic N.",78,3,8,1.07,"Clay",0,360,"Montanes A.",1.07,8,3,78,1,1,0,1,0,0,1,48.2352941176471,44.8087431693989,50,1,1,1,0.8,1.09861228866811,4.35670882668959
"2008-05-17","Djokovic N.","Nadal R.","Nadal R.",3,2,2.87,1.4,"Clay",0,600,"Nadal R.",2.87,1.4,3,2,0,0,0,1,0,0,1,91.2162162162162,80.9917355371901,42.8571428571429,1,1,1,0.8,1.09861228866811,0.693147180559945
"2008-05-25","Djokovic N.","Gremelmayr D.","Djokovic N.",3,64,1.01,13,"Clay",1,90,"Gremelmayr D.",1.01,13,3,64,1,1,0,1,0,0,1,66.6666666666667,60,50,0,0.8,0,0.6,1.09861228866811,4.15888308335967
"2008-05-28","Djokovic N.","Lopez-Jaen M.A.","Djokovic N.",3,264,1.01,15,"Clay",1,90,"Lopez-Jaen M.A.",1.01,15,3,264,1,1,0,1,0,0,1,50,100,50,1,0.8,1,0.2,1.09861228866811,5.57594910314632
"2008-05-30","Odesnik W.","Djokovic N.","Djokovic N.",106,3,15,1.01,"Clay",1,180,"Odesnik W.",1.01,15,3,106,1,1,0,1,0,0,1,71.4285714285714,42.8571428571429,50,1,0.8,1,0.8,1.09861228866811,4.66343909411207
"2008-06-01","Djokovic N.","Mathieu P.H.","Djokovic N.",3,19,1.07,7.5,"Clay",1,360,"Mathieu P.H.",1.07,7.5,3,19,1,1,0,1,0,0,1,58.4905660377358,59.0909090909091,100,1,0.8,1,0.6,1.09861228866811,2.94443897916644
"2008-06-03","Gulbis E.","Djokovic N.","Djokovic N.",80,3,8,1.07,"Clay",1,720,"Gulbis E.",1.07,8,3,80,1,1,0,1,0,0,1,42.8571428571429,66.6666666666667,50,1,0.8,1,0.8,1.09861228866811,4.38202663467388
"2008-06-06","Djokovic N.","Nadal R.","Nadal R.",3,2,4.5,1.2,"Clay",1,1200,"Nadal R.",4.5,1.2,3,2,0,0,0,1,0,0,1,91.6129032258064,83.5294117647059,37.5,1,1,1,1,1.09861228866811,0.693147180559945
"2008-06-11","Karanusic R.","Djokovic N.","Djokovic N.",112,3,11,1.03,"Grass",0,45,"Karanusic R.",1.03,11,3,112,1,1,1,0,0,0,1,50,20,50,0,0.8,1,0.2,1.09861228866811,4.71849887129509
"2008-06-12","Tipsarevic J.","Djokovic N.","Djokovic N.",39,3,6,1.11,"Grass",0,45,"Tipsarevic J.",1.11,6,3,39,1,1,1,0,0,0,1,57.1428571428571,39.7260273972603,50,1,0.8,1,0.6,1.09861228866811,3.66356164612965
"2008-06-13","Hewitt L.","Djokovic N.","Djokovic N.",30,3,2.87,1.38,"Grass",0,90,"Hewitt L.",1.38,2.87,3,30,1,1,1,0,0,0,1,84.375,77.112676056338,66.6666666666667,1,0.8,1,0.8,1.09861228866811,3.40119738166216
"2008-06-14","Djokovic N.","Nalbandian D.","Djokovic N.",3,8,1.28,3.5,"Grass",0,150,"Nalbandian D.",1.28,3.5,3,8,1,1,1,0,0,0,1,74.0740740740741,64.0692640692641,50,1,0.8,1,0.8,1.09861228866811,2.07944154167984
"2008-06-15","Djokovic N.","Nadal R.","Nadal R.",3,2,1.7,2.15,"Grass",0,250,"Nadal R.",1.7,2.15,3,2,0,1,1,0,0,0,0,78.5714285714286,81.4516129032258,33.3333333333333,1,0.8,1,1,1.09861228866811,0.693147180559945
"2008-06-23","Berrer M.","Djokovic N.","Djokovic N.",91,3,15,1.01,"Grass",1,90,"Berrer M.",1.01,15,3,91,1,1,1,0,0,0,1,36.3636363636364,30,50,0,0.8,0,0,1.09861228866811,4.51085950651685
"2008-06-25","Safin M.","Djokovic N.","Safin M.",75,3,9,1.05,"Grass",1,90,"Safin M.",1.05,9,3,75,0,1,1,0,0,0,0,58.6206896551724,71.0843373493976,0,1,0.8,1,0.6,1.09861228866811,4.31748811353631
"2008-07-23","Dancevic F.","Djokovic N.","Djokovic N.",82,3,7.5,1.07,"Hard Outdoor",0,90,"Dancevic F.",1.07,7.5,3,82,1,1,0,0,0,1,1,40,43.3333333333333,50,0,0.6,1,0.6,1.09861228866811,4.40671924726425
"2008-07-24","Djokovic N.","Soderling R.","Djokovic N.",3,49,1.11,6,"Hard Outdoor",0,180,"Soderling R.",1.11,6,3,49,1,1,0,0,0,1,1,54.5454545454545,58.2417582417582,100,1,0.6,1,0.6,1.09861228866811,3.89182029811063
"2008-07-26","Murray A.","Djokovic N.","Murray A.",9,3,6,1.12,"Hard Outdoor",0,360,"Murray A.",1.12,6,3,9,0,1,0,0,0,1,0,65.7534246575342,67.1875,100,1,0.6,1,0.8,1.09861228866811,2.19722457733622
"2008-07-30","Bolelli S.","Djokovic N.","Djokovic N.",50,3,7.5,1.07,"Hard Outdoor",0,90,"Bolelli S.",1.07,7.5,3,50,1,1,0,0,0,1,1,43.75,36.5853658536585,100,0,0.6,1,0.4,1.09861228866811,3.91202300542815
"2008-07-31","Seppi A.","Djokovic N.","Djokovic N.",39,3,6.5,1.1,"Hard Outdoor",0,180,"Seppi A.",1.1,6.5,3,39,1,1,0,0,0,1,1,38.0952380952381,49.645390070922,100,1,0.6,1,0.4,1.09861228866811,3.66356164612965
"2008-08-01","Gulbis E.","Djokovic N.","Djokovic N.",53,3,4.5,1.2,"Hard Outdoor",0,360,"Gulbis E.",1.2,4.5,3,53,1,1,0,0,0,1,1,55,39.2857142857143,100,1,0.8,1,0.6,1.09861228866811,3.97029191355212
"2008-08-03","Djokovic N.","Nadal R.","Djokovic N.",3,2,2.75,1.44,"Hard Outdoor",0,600,"Nadal R.",2.75,1.44,3,2,1,0,0,0,0,1,0,76.5625,82.1705426356589,30,1,0.8,1,1,1.09861228866811,0.693147180559945
"2008-08-03","Djokovic N.","Murray A.","Murray A.",3,9,1.33,3.4,"Hard Outdoor",0,1000,"Murray A.",1.33,3.4,3,9,0,1,0,0,0,1,0,67.0886075949367,67.910447761194,80,1,0.8,1,0.8,1.09861228866811,2.19722457733622
"2008-08-27","Djokovic N.","Clement A.","Djokovic N.",3,78,1.01,13,"Hard Outdoor",1,90,"Clement A.",1.01,13,3,78,1,1,0,0,0,1,1,51.5384615384615,55.7377049180328,50,0,0.8,0,0.4,1.09861228866811,4.35670882668959
"2008-08-29","Kendrick R.","Djokovic N.","Djokovic N.",113,3,13,1.01,"Hard Outdoor",1,90,"Kendrick R.",1.01,13,3,113,1,1,0,0,0,1,1,33.3333333333333,18.1818181818182,100,1,0.8,1,0.4,1.09861228866811,4.72738781871234
"2008-09-01","Djokovic N.","Cilic M.","Djokovic N.",3,24,1.12,5.5,"Hard Outdoor",1,180,"Cilic M.",1.12,5.5,3,24,1,1,0,0,0,1,1,63.6363636363636,60,100,1,0.8,1,1,1.09861228866811,3.17805383034795
"2008-09-02","Robredo T.","Djokovic N.","Djokovic N.",15,3,7.5,1.07,"Hard Outdoor",1,360,"Robredo T.",1.07,7.5,3,15,1,1,0,0,0,1,1,59.375,65.9340659340659,100,1,0.8,1,0.8,1.09861228866811,2.70805020110221
"2008-09-05","Djokovic N.","Roddick A.","Djokovic N.",3,8,1.61,2.25,"Hard Outdoor",1,720,"Roddick A.",1.61,2.25,3,8,1,1,0,0,0,1,1,80.1556420233463,77.2727272727273,50,1,0.8,1,0.8,1.09861228866811,2.07944154167984
"2008-09-06","Djokovic N.","Federer R.","Federer R.",3,2,2.1,1.72,"Hard Outdoor",1,1200,"Federer R.",2.1,1.72,3,2,0,0,0,0,0,1,1,86.2204724409449,86.7021276595745,33.3333333333333,1,1,1,1,1.09861228866811,0.693147180559945
"2008-09-25","Stadler S.","Djokovic N.","Djokovic N.",141,3,12,1.02,"Hard Indoor",0,45,"Stadler S.",1.02,12,3,141,1,1,0,0,1,0,1,50,33.3333333333333,50,0,0.8,1,0.6,1.09861228866811,4.94875989037817
"2008-09-26","Djokovic N.","Soderling R.","Djokovic N.",3,34,1.2,4.33,"Hard Indoor",0,90,"Soderling R.",1.2,4.33,3,34,1,1,0,0,1,0,1,69.4915254237288,58.7301587301587,100,1,0.8,1,0.6,1.09861228866811,3.52636052461616
"2008-09-27","Djokovic N.","Berdych T.","Djokovic N.",3,27,1.16,4.5,"Hard Indoor",0,150,"Berdych T.",1.16,4.5,3,27,1,1,0,0,1,0,1,51.6129032258064,57.7380952380952,50,1,0.8,1,0.6,1.09861228866811,3.29583686600433
"2008-09-28","Djokovic N.","Tsonga J.W.","Tsonga J.W.",3,20,1.28,3.75,"Hard Indoor",0,250,"Tsonga J.W.",1.28,3.75,3,20,0,1,0,0,1,0,0,71.4285714285714,62.0689655172414,100,1,0.8,1,0.8,1.09861228866811,2.99573227355399
"2008-10-16","Djokovic N.","Karlovic I.","Karlovic I.",3,21,1.22,4,"Hard Indoor",0,180,"Karlovic I.",1.22,4,3,21,0,1,0,0,1,0,0,61.1111111111111,56.4245810055866,100,0,0.6,1,0.4,1.09861228866811,3.04452243772342
"2008-11-09","Del Potro J.M.","Djokovic N.","Djokovic N.",8,3,2.75,1.4,"Hard Indoor",0,600,"Del Potro J.M.",1.4,2.75,3,8,1,1,0,0,1,0,1,54.5454545454545,67.0731707317073,100,0,0.6,0,0.6,1.09861228866811,2.07944154167984
"2008-11-11","Djokovic N.","Davydenko N.","Djokovic N.",3,5,1.44,2.75,"Hard Indoor",0,600,"Davydenko N.",1.44,2.75,3,5,1,1,0,0,1,0,1,49.0196078431373,59.8214285714286,50,1,0.6,1,0.6,1.09861228866811,1.6094379124341
"2008-11-13","Djokovic N.","Tsonga J.W.","Tsonga J.W.",3,7,1.44,2.62,"Hard Indoor",0,600,"Tsonga J.W.",1.44,2.62,3,7,0,1,0,0,1,0,0,58.3333333333333,60,50,1,0.6,0,0.4,1.09861228866811,1.94591014905531
"2008-11-15","Simon G.","Djokovic N.","Djokovic N.",9,3,3,1.38,"Hard Indoor",0,1000,"Simon G.",1.38,3,3,9,1,1,0,0,1,0,1,59.375,61.744966442953,0,0,0.4,1,0.6,1.09861228866811,2.19722457733622
"2008-11-16","Davydenko N.","Djokovic N.","Djokovic N.",5,3,1.8,2,"Hard Indoor",0,1500,"Davydenko N.",2,1.8,3,5,1,0,0,0,1,0,0,50,59.882005899705,100,1,0.6,1,0.6,1.09861228866811,1.6094379124341
